,state_code,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,closed_at_year,closed_at_month,yyyy,mm,month_name,first_funding_at_year,first_funding_at_month
706,MA,1803,Burlington,Certeon,2003-01-01,2013-01-02,2007-07-16,2012-05-01,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,0,2013,1,2012,5,May,2007,7
707,CA,94104,San Francisco,Applied Identity,2002-01-01,2012-01-01,2005-01-13,2008-10-01,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,0,2012,1,2008,10,Oct,2005,1
708,GA,30350,Atlanta,Prenova,2002-01-01,2024-11-22,2006-05-10,2008-04-24,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,1,2024,11,2008,4,Apr,2006,5
709,CA,92606,San Francisco,WooMe,2000-12-01,2024-11-22,2007-04-01,2008-06-12,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,1,2024,11,2008,6,Jun,2007,4
710,CA,90028,Hollywood,HelpMeRent.com,2010-10-01,2013-01-02,2011-08-01,2011-08-01,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2013,1,2011,8,Aug,2011,8
711,CA,90301,Los Angeles,Mail.com Media Corporation,2004-01-01,2011-01-01,2008-10-21,2008-10-21,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,2011,1,2008,10,Oct,2008,10
712,VA,22182,Viena,DubMeNow,2008-01-01,2013-01-06,2008-08-01,2012-06-05,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,2013,1,2012,6,Jun,2008,8
713,TX,78759,Austin,Smooth-Stone,2008-01-01,2011-01-07,2010-08-16,2010-08-16,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,2011,1,2010,8,Aug,2010,8
714,CA,95008,Campbell,ONStor,2000-01-01,2024-11-22,2005-06-02,2008-04-18,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,1,2024,11,2008,4,Apr,2005,6
715,NJ,8844,Hillsborough,Relationship Analytics,2012-08-01,2013-01-08,2013-04-05,2013-05-16,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2013,1,2013,5,May,2013,4
716,VA,20165,Potomac Falls,Summize,2006-11-01,2024-11-22,2007-06-01,2007-06-01,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,1,2024,11,2007,6,Jun,2007,6
717,GA,30305,Atlanta,JouleX,2009-01-01,2024-11-22,2011-06-10,2011-06-10,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,2024,11,2011,6,Jun,2011,6
718,CA,94403,San Mateo,Etelos,1999-05-01,2013-01-01,2009-09-30,2012-05-29,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,2013,1,2012,5,May,2009,9
719,CA,93105,Santa Barbara,Make It Work,1995-01-01,2012-01-06,2005-11-15,2005-11-15,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2012,1,2005,11,Nov,2005,11
720,TX,78701,Austin,MapMyFitness,2007-02-08,2024-11-22,2007-01-01,2013-06-19,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,2024,11,2013,6,Jun,2007,1
721,CA,94107,San Francisco,What They Like,2007-08-29,2024-11-22,2007-08-29,2007-08-29,0.0,0.0,0,0,2,1,990000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,2024,11,2007,8,Aug,2007,8
722,AZ,85281,Tempe,FetchBack,2007-04-01,2024-11-22,2008-01-01,2008-01-01,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2024,11,2008,1,Jan,2008,1
723,MA,2142,Cambridge,Sermo,2006-01-01,2024-11-22,2006-09-01,2011-02-17,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,2024,11,2011,2,Feb,2006,9
724,OR,97062,Tualatin,Wi-Chi,2008-01-01,2011-10-12,2008-05-15,2008-05-15,0.3699,0.3699,0,0,3,1,7000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2011,10,2008,5,May,2008,5
725,MA,2139,Cambridge,Alnara Pharmaceuticals,2008-01-01,2024-11-22,2008-10-30,2010-01-28,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,1,2024,11,2010,1,Jan,2008,10
726,CA,60606,Chicago,Braintree,2007-10-01,2024-11-22,2011-06-29,2012-09-17,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,2024,11,2012,9,Sep,2011,6
727,CA,95035-5444,Milpitas,Virident Systems,2006-01-01,2024-11-22,2007-05-01,2013-01-28,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,1,2024,11,2013,1,Jan,2007,5
728,CA,94063,Redwood City,Pearl Therapeutics,2006-01-01,2024-11-22,2008-07-03,2013-04-01,2.5041,7.2521,0,0,4,6,232000100,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,1,2024,11,2013,4,Apr,2008,7
729,CA,94041,Mountain View,Lexity,2009-08-01,2024-11-22,2009-09-01,2011-03-03,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,2024,11,2011,3,Mar,2009,9
730,MA,1702,Framingham,Diligent Technologies,2002-01-01,2024-11-22,2007-08-21,2007-08-21,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,2024,11,2007,8,Aug,2007,8
731,NY,10573,Rye Brook,eBillme,2004-10-01,2024-11-22,2006-09-20,2008-09-01,1.9699,3.9205,0,0,2,2,23000000,0,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,0,2024,11,2008,9,Sep,2006,9
732,WA,98052,Redmond,Smilebox,2000-08-28,2024-11-22,2006-02-01,2010-02-23,5.4329,9.4959,0,0,13,3,14000000,0,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,2024,11,2010,2,Feb,2006,2
733,CA,94403,San Mateo,B-hive Networks,2005-01-01,2024-11-22,2006-08-25,2006-08-25,1.6466,1.6466,0,0,4,2,7500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,2024,11,2006,8,Aug,2006,8
734,NY,11211,Brooklyn,Hot Potato,2009-01-01,2024-11-22,2009-11-25,2009-11-25,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,1,2024,11,2009,11,Nov,2009,11
735,WA,98119,Seattle,Kashless,2008-09-01,2024-11-22,2008-10-29,2011-02-04,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,0,2024,11,2011,2,Feb,2008,10
736,PA,19067,Yardley,Three Screen Games,2009-01-01,2024-11-22,2009-10-07,2009-10-07,0.7644,0.7644,0,0,3,1,500000,0,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,0,2024,11,2009,10,Oct,2009,10
737,CA,94041,Mountain View,LaunchGram,2012-01-10,2024-11-22,2012-01-23,2012-10-01,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,2024,11,2012,10,Oct,2012,1
738,CA,92009,Carlsbad,BrightQube,2006-10-01,2009-01-10,2007-05-01,2008-05-27,0.5808,1.6548,0,0,3,2,850000,0,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,0,2009,1,2008,5,May,2007,5
739,CA,90401,Santa Monica,ServiceMesh,2008-01-01,2024-11-22,2011-11-16,2011-11-16,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,2024,11,2011,11,Nov,2011,11
740,CA,94108,San Francisco,Lookery,2007-08-01,2024-11-22,2008-02-07,2008-09-04,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,1,2024,11,2008,9,Sep,2008,2
741,CA,94109,San Francisco,Wantful,2011-01-01,2013-06-09,2012-03-20,2012-03-20,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,0,2013,6,2012,3,Mar,2012,3
742,CA,94903,San Rafael,Zep Solar,2009-01-01,2024-11-22,2013-11-20,2013-11-20,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,2024,11,2013,11,Nov,2013,11
743,CA,90028,Hollywood,Help Me Rent Magazine,2010-01-01,2012-01-05,2010-08-01,2010-08-01,0.5808,0.5808,0,0,13,1,500000,0,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2012,1,2010,8,Aug,2010,8
744,CA,94710,Berkeley,MOG,2005-06-01,2024-11-22,2006-05-04,2010-02-26,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,1,2024,11,2010,2,Feb,2006,5
745,CA,91105,Pasadena,Loud3r,2007-09-01,2024-11-22,2009-06-05,2009-12-28,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,2024,11,2009,12,Dec,2009,6
746,NY,10011,New York,Oyster.com,2008-03-01,2024-11-22,2008-03-01,2012-10-11,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1,2024,11,2012,10,Oct,2008,3
747,CA,95134,San Jose,LogLogic,2002-01-01,2024-11-22,2009-05-26,2009-05-26,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,1,2024,11,2009,5,May,2009,5
748,NY,10012,New York,StyleTrek,2010-02-01,2012-01-01,2010-02-01,2010-02-01,0.0,0.0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,0,2012,1,2010,2,Feb,2010,2
749,CA,92128,San Diego,Sequoia Communications,2000-01-01,2011-01-01,2004-11-09,2009-06-02,4.8603,9.4247,0,0,3,7,74000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,0,2011,1,2009,6,Jun,2004,11
750,OR,97201,Portland,SnapNames,2000-01-01,2024-11-22,2001-06-01,2001-12-31,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,1,2024,11,2001,12,Dec,2001,6
751,CA,94107,San Francisco,Simple Star,2001-01-01,2024-11-22,2003-08-01,2005-08-10,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,1,2024,11,2005,8,Aug,2003,8
752,MA,2142,Cambridge,StyleFeeder,2006-05-03,2024-11-22,2007-09-01,2009-05-01,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,1,2024,11,2009,5,May,2007,9
753,CA,94089,Sunnyvale,FlashSoft,2009-11-25,2024-11-22,2011-06-28,2011-06-28,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2024,11,2011,6,Jun,2011,6
754,NY,14217,Kenmore,TrustDegrees,2011-03-01,2012-01-01,2011-04-17,2011-06-09,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,1,2011,6,Jun,2011,4
755,CA,92677,Laguna Niguel,Symwave,2001-01-01,2024-11-22,2007-07-18,2009-08-06,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,1,2024,11,2009,8,Aug,2007,7
756,CA,94043,Mountain View,Clearwell Systems,2004-12-06,2024-11-22,2006-04-04,2007-08-22,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,2024,11,2007,8,Aug,2006,4
757,CA,94040-1309,Mountain View,Impeva,2004-01-01,2024-11-22,2008-11-03,2008-11-03,4.8438,4.8438,0,0,2,1,10000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,2024,11,2008,11,Nov,2008,11
758,CA,92037,La Jolla,Nettle,2010-10-04,2012-01-01,2011-08-11,2011-08-11,0.8521,0.8521,0.0,2.9425,3,1,500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,2012,1,2011,8,Aug,2011,8
759,CA,94063,Redwood City,CubeTree,2008-01-01,2024-11-22,2008-02-01,2009-11-02,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1,2024,11,2009,11,Nov,2008,2
760,TX,78703,Austin,Infochimps,2009-07-14,2024-11-22,2010-09-14,2013-06-04,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,2024,11,2013,6,Jun,2010,9
761,CA,94105,San Francisco,Songbird,2006-02-01,2024-11-22,2006-10-02,2010-01-27,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,2024,11,2010,1,Jan,2006,10
762,CA,94103,San Francisco,SimpleGeo,2009-05-01,2024-11-22,2009-11-10,2010-05-18,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,1,2024,11,2010,5,May,2009,11
763,CA,94110,San Francisco,1000memories,2010-07-01,2024-11-22,2010-01-01,2011-02-16,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,1,2024,11,2011,2,Feb,2010,1
764,TX,75001,Addison,SensorLogic,2002-01-01,2024-11-22,2007-06-19,2010-12-13,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,1,2024,11,2010,12,Dec,2007,6
765,CA,94041,Mountain View,TouristEye,2010-02-01,2024-11-22,2010-02-01,2012-11-06,0.0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,1,2024,11,2012,11,Nov,2010,2
766,NY,10005,New York,Oberon Media,2003-01-01,2024-11-22,2008-10-06,2010-11-10,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,1,2024,11,2010,11,Nov,2008,10
767,CA,94588,Pleasanton,Arroyo Video Solutions,2002-01-01,2024-11-22,2005-03-02,2005-03-02,3.1671,3.1671,0,0,4,1,12000000,0,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,1,2024,11,2005,3,Mar,2005,3
768,CA,92130-2042,San Diego,Aragon Pharmaceuticals,2009-01-01,2024-11-22,2009-05-27,2012-10-04,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,1,2024,11,2012,10,Oct,2009,5
769,NY,10005,New York,#waywire,2012-06-01,2024-11-22,2012-06-30,2012-06-30,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,2024,11,2012,6,Jun,2012,6
770,NY,10003,New York,Feedtrace,2009-08-10,2024-11-22,2010-03-01,2010-03-01,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2024,11,2010,3,Mar,2010,3
771,OH,44131,Cleveland,Five Star Technologies,1999-01-01,2012-02-02,2006-11-30,2009-11-24,7.9178,10.9041,0,0,4,3,13222860,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,2012,2,2009,11,Nov,2006,11
772,IN,46250,Indianapolis,Vontoo,2005-01-01,2024-11-22,2009-02-17,2011-02-24,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,0,2024,11,2011,2,Feb,2009,2
773,MA,2142,Cambridge,Allurent,2005-01-01,2024-11-22,2010-02-22,2010-02-22,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,2024,11,2010,2,Feb,2010,2
774,CA,94608,Emeryville,Quantivo,2005-01-01,2024-11-22,2008-01-09,2009-12-16,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,2024,11,2009,12,Dec,2008,1
775,CA,94043,Mountain View,Crossing Automation,2003-01-01,2024-11-22,2008-05-05,2010-03-23,5.3452,7.2274,0,0,2,4,13045000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,2024,11,2010,3,Mar,2008,5
776,CA,94104,San Francisco,Scrapblog,2006-01-01,2024-11-22,2006-03-06,2010-02-05,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,1,2024,11,2010,2,Feb,2006,3
777,CA,94402,San Mateo,Yield Software,2007-01-01,2024-11-22,2008-06-04,2008-06-04,1.4247,1.4247,1.0,1.0,7,1,6000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,2024,11,2008,6,Jun,2008,6
778,PA,17603,Lancaster,FlyCast,2006-01-01,2013-01-01,2008-01-01,2009-07-22,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,0,2013,1,2009,7,Jul,2008,1
779,WA,98104,Seattle,Off & Away,2009-12-01,2024-11-22,2010-05-03,2010-10-21,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,2024,11,2010,10,Oct,2010,5
780,CA,95131,San Jose,CypherMax,2000-01-01,2012-10-09,2006-07-27,2007-02-25,6.5726,7.1562,0,0,1,3,148000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,0,2012,10,2007,2,Feb,2006,7
781,CA,91360,Thousand Oaks,Nexsan,2000-01-01,2024-11-22,2003-12-01,2009-04-18,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,1,2024,11,2009,4,Apr,2003,12
782,UT,84087,Provo,Tipping Bucket,2009-04-08,2012-01-01,2009-04-01,2010-03-01,-0.0192,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,1,2010,3,Mar,2009,4
783,CA,94304,Palo Alto,Qlusters,2001-01-01,2008-11-09,2007-08-08,2007-08-08,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,2008,11,2007,8,Aug,2007,8
784,NY,10001,New York,Producteev,2008-07-08,2024-11-22,2008-07-15,2010-02-01,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,2024,11,2010,2,Feb,2008,7
785,NY,10036,New York,SpinTheCam,2010-02-12,2024-11-22,2010-01-01,2010-01-01,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2024,11,2010,1,Jan,2010,1
786,CA,95032-5405,Los Gatos,Amalfi Semiconductor,2003-01-01,2024-11-22,2006-02-01,2012-04-24,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,1,2024,11,2012,4,Apr,2006,2
787,OH,43207,Columbus,Dormzy,2010-05-01,2013-01-03,2010-05-01,2010-05-01,0.0,0.0,0.0,0.0,2,1,250000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2010,5,May,2010,5
788,CA,91105,Pasadena,iChange,2008-01-01,2024-11-22,2007-10-01,2010-02-01,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,1,2024,11,2010,2,Feb,2007,10
789,OR,97204,Portland,AppFog,2010-08-01,2024-11-22,2011-01-01,2011-08-10,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,2024,11,2011,8,Aug,2011,1
790,CA,94104,San Francisco,HotPads,2005-05-04,2024-11-22,2007-03-01,2007-03-01,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2024,11,2007,3,Mar,2007,3
791,WA,98052,Redmond,Sampa,2005-03-01,2024-11-22,2007-08-01,2008-04-02,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2024,11,2008,4,Apr,2007,8
792,CA,94103,San Francisco,DanceJam,2007-04-01,2011-01-01,2007-05-01,2008-02-01,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,0,2011,1,2008,2,Feb,2007,5
793,CA,94404,Foster City,Right90,2003-01-01,2024-11-22,2005-02-28,2008-09-23,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,2024,11,2008,9,Sep,2005,2
794,CA,94107,San Francisco,SocialMedia.com,2007-01-01,2024-11-22,2007-09-01,2009-01-29,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,1,2024,11,2009,1,Jan,2007,9
795,NY,10014,New York,BuyWithMe,2009-03-01,2024-11-22,2010-01-20,2011-06-01,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,1,2024,11,2011,6,Jun,2010,1
796,CO,80205,Denver,Photobucket,2003-06-01,2024-11-22,2005-03-01,2013-05-14,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,2024,11,2013,5,May,2005,3
